Asthma,Total local tax,Acquisition tax,Automobile tax,Region development tax,Urban planning tax,local education tax,licence tax,property tax,revenue tax for previous year,local income tax,residence tax,Marriage rate,Birthrate,Divorce rate,The number of people living with dementia,The number of people who smoked,The number of current smokers,The number of people that drinks alcohol,The number of people who are drunk,The number of people who took consultant about one's drinking problem,The number of people who participated in exercise programs in a community,Weight control: exercise,Weight control: fasting,Weight control: dietary treatment,Weight control: diet pills with no prescription,Weight control: diet pills with prescription,The number of people who brushes their teeth after lunch,The number of people who neglected mandatory dental treatment,The number of people with experience with oral treatment,The number of people with experience with teeth scaling,The number of people who had stress counselling,The number of people who experienced depression,The number of people who had counselling about depression,The number of people who received influenza vaccination,The number of people who experienced with health checkup,The number of people who experienced with acute disease and addiction to an accident,The number of people who experienced with medical services (without dental clinic),The number of people who experienced with damage cause,The number of people who experienced with lying sick in bed,The number of economically active person,The number of people who enrolled in a private medicare,The number of people that visited health center,Averagee age that started smoking,The average smoking amount per day with everyday smokers,The average smoking days per month with random smokers,The average smoking amoung per day with random smokers,The number of years for smoking _ former smokers,The number of months for smoking _ former smokers,The average smoking amount per day _ former smokers,Average age that started drinking,Drinking frequency,The amount of drinking per day,High risk drinking rate (Male),High risk drinking rate (Female),The number of people who experienced with failure of drinking control,The number of people who experienced with difficulties in daily life after drinking,The number of people who experienced with blacked out after drinking,The number of days with heavy work outs,Hours with heavy work outs,The average minutes with heavy work outs,The number of days with regular work outs,Hours with regular work outs,Average minutes with regular work outs,The number of days with walking,The average hours for walking,The average minutes for walking,Accessability to fitness center,The number of days with breakfast in a week,Low salt preference _ the average amount of natrium consume,Low salt preference _ adding salt to meals,Low salt preference _ adding soy sauce to fried meals,The number of people who chekcs nutrient balance,Self-recognition of body shape,The number of people who experiences in diet control,Average height,Average weight,Self-rated dental health,The number of people who has difficulties with mastication,The number of people who has difficulties with pronunciation,Average sleeping time,Self-rated stress amount,Self-rated health condition,EQ-5D: exercise capacity,EQ-5D: self-care,EQ-5D: daily activities,EQ-5D: pain/discomfort,EQ-5D: anxiety/depression,EQ-VAS (0~100 오늘의 건강상태),Job categories: employer / owner,Job categories: employee,Job categories: unpaid family worker,Marital status: live together,Marital status: separated,Marital status: widowed,Marital status: divorced,Residence period less than 5 years in a city,Residence period less than 5~10 years in a city,Residence period less than 10~15 years in a city,Residence period less than 15~20 years in a city,Residence period more than 20 years in a city,monthly income
0.232687,"0.048015754","0.144725386","0.183184866","0.023075234","0.013381955","0.032883514","0.059046151","0.058420243","0.174568061","0.006913449","0.49294113","0.356959934","0.109979769","0.47096349","0.78739001","0.865159816","0.483968951","0.589318577","0.44138213","0.23194805","0.546113443","0.309181676","0.07272728","0.274046736","0.323508521","0.08271618","0.383376318","0.646732246","0.346353755","0.314248564","0.506813277","0.418474304","0.258522719","0.679489952","0.665542869","0.389701954","0.691565368","0.283394999","0.667131831","0.559245044","0.333613834","0.4115031","0.519907104","0.853625694","0.557538462","0.198380567","0.688218232","0.485920516","0.787796976","0.557897592","0.562571469","0.324023076","0.347566591","0.260423834","0.337209074","0.353630076","0.63407201","0.202585003","0.554707583","0.094789656","0.266898166","0.489571215","0.276510416","0.026990646","0.029305419","0.649932583","0.842093056","0.80133937","0.306737926","0.528542263","0.349056699","0.478892681","0.38294985","0.678979261","0.271766792","0.359601917","0.932102364","0.163158191","0.417882445","0.590335625","0.51263468","0.799010991","0.540236414","0.456308896","0.422475888","0.615100902","0.581906961","0.625998247","0.58972356","0.190912787","0.544065934","0.702823591","0.433945466","0.555280184","0.174887734","0.326554444","0.220963779","0.195151795","0.073941038","0.791377703","0.271634884"
0.116493,"0.104834004","0.19892418","0.175829178","0.050095099","0.014007793","0.050394194","0.141244915","0.220286914","0.183171161","0.050424977","0.599817267","0.505916126","0.437500254","0.707857947","0","0.798740027","0.699074477","0.568733963","0.613605093","0.057206907","0.238964729","0.483066253","0.269058288","0.377056332","0.382987655","0.169958049","0.830731194","0.271731438","0.493334272","0.339366693","0.117065977","0.100810446","0.051008958","0.41673229","0.658298774","0","0.00957678","0.17906932","0.099700934","0.510956481","0.621412365","0.650892589","0.50573895","0.635715287","0.3904","0.144639376","0.412171323","0.2921875","0.47431449","0.356776542","0.34467101","0.625457317","0.570939224","0.557745541","0.14069729","0.181930129","0.330029602","0.171160966","0.142146642","0.552050482","0.143845439","0.109849509","0.76558515","0.153491019","0.434533356","0.362133679","0.490071237","0.479207978","0.214466533","0.406981712","0.431703698","0.090274783","0.632961507","0.366406058","0.447014816","0.674831507","0.344762224","0.522625231","0.579606632","0.527547369","0.375235214","0.229993139","0.172654599","0.169840256","0.173067665","0.143568734","0.268018824","0.885883148","0.306154862","0.700499029","0.064051644","0.611969604","0.406752677","0.262768886","0.716992726","0.574019264","0.477549464","0.373123518","0.175279029","0.574806691","0.347770633"
0.714923,"0.047952964","0.094675487","0.238190532","0.028318586","0.01334839","0.03156424","0.057918296","0.082620544","0.195208562","0.00843378","0.47735415","0.640151838","0.647349659","0.612439935","0.165544539","0.732642538","0.804248526","0.79311503","0.739330903","0.117038009","0.314243928","0.654464083","0.348623856","0.628860407","0.326476502","0.13330463","0.791171585","0.616512032","0.473500504","0.298720641","0.394932439","0.328201802","0.417431196","0.42429012","0.407318376","0.367065735","0.242090564","0.319149673","0.343458789","0.430060965","0.559408683","0.522658511","0.388581733","0.556572643","0.3456","0.311111111","0.53580319","0.163359375","0.466898482","0.380008661","0.378018859","0.542685047","0.441105926","0.458146196","0.747817379","0.230294964","0.494670674","0.320085339","0.284283362","0.323085771","0.413253477","0.385908198","0.300575031","0.470257779","0.187969822","0.468501557","0.174955343","0.255663431","0.270895107","0.675744462","0.316470826","0.17539436","0.723029045","0.322399586","0.639735386","0.714775839","0.497698853","0.549616216","0.71079524","0.521889555","0.365234745","0.421606727","0.357339627","0.369688442","0.256497057","0.276333058","0.423192639","0.745683979","0.286247022","0.612699497","0.154128442","0.519925415","0.148237181","0.283167874","0.602425007","0.415995995","0.327416287","0.191631634","0.14916158","0.717339191","0.326579869"
0.067336,"0.022344468","0.062246913","0.107119354","0.01156252","0.013379118","0.019687599","0.011656868","0.027477668","0.156009589","0.004541443","0.427361644","0.209532875","0.241045589","0.376422158","0.453131767","0.491342646","0.398084074","0.441199998","0.369471489","0.486258809","0.641910095","0.406352469","0.14349776","0.206950862","0.191493856","0.387879283","0.39669088","0.357840719","0.194327871","0.398078856","0.38442047","0.302695998","0.255044835","0.454348893","0.451151056","0.177759242","0.357265203","0.147480339","0.300310372","0.606843513","0.508008271","0.426379601","0.371233308","0.6628598","0.410181818","0.852206274","0.666305128","0.532457387","0.652972907","0.59414665","0.424409764","0.388062138","0.253596121","0.28768772","0.289833508","0.200471607","0.398662542","0.72805429","0.209289974","0.830984942","0.496631806","0.200130536","0.858826572","0.711636573","0.484684316","0.528731576","0.311608034","0.71898951","0.235342951","0.590290635","0.590684121","0.552656457","0.326922239","0.652750142","0.277817885","0.371914824","0.608416402","0.255068877","0.296569612","0.360560942","0.46716475","0.599157959","0.295794325","0.276005598","0.19999631","0.328552921","0.465374953","0.810819004","0.656101243","0.162939467","0.532025822","0.6439868","0.38647329","0.474770172","0.301822547","0.2795378","0.204542993","0.312777217","0.190764808","0.740867982","0.180035959"
0.177463,"0.035678219","0.087072753","0.187422177","0.019619693","0.013373802","0.023118156","0.033180165","0.049803035","0.151712327","0.007441831","0.468615915","0.267314435","0.198130444","0.422093424","0.483330914","0.811605428","0.722051866","0.675108884","0.617047393","0.085427289","0.723921906","0.360095885","0.285714288","0.422574959","0.127092645","0.040495251","0.533018334","0.571375687","0.216655398","0.314078527","0.914696247","0.259209488","0.304687519","0.582032625","0.832214559","0.476576013","0.439020767","0.375533431","0.62033019","0.408969498","0.391351135","0.344678839","0.652246645","0.504962473","0.2112","0.221052632","0.719475294","0.88244547","0.379075474","0.595686108","0.409068856","0.401438217","0.461312347","0.339431417","0.23645971","0.397220109","0.368654519","0.29696649","0.320376699","0.358199494","0.30549966","0.347893998","0.335409497","0.180333453","0.163875541","0.45747358","0.344115457","0.555653797","0.173867026","0.868268351","0.366204793","0.648665588","0.461104369","0.546100606","0.424355199","0.46571034","0.723481172","0.335162522","0.693068994","0.267295947","0.373407976","0.679006024","0.395211967","0.246645492","0.305883594","0.495974622","0.452782323","0.711213995","0.412260531","0.326895606","0.416512953","0.535173261","0.34401336","0.522114424","0.212857503","0.189108704","0.216022184","0.23477276","0.09197384","0.814974773","0.197610119"
0.208645,"0.043718005","0.090497963","0.328873038","0.017299572","0.013771064","0.021362798","0.023220051","0.049552745","0.164801262","0.007368414","0.483427567","0.109622366","0.155475622","0.513583788","0.360887092","0.692672956","0.407695244","0.586968159","0.563888416","0.057987006","0.391401292","0.138109939","0.163636368","0.181400419","0.129403397","0.107259835","0.505459194","0.373496952","0.051991828","0.245213734","0.235813035","0.307628427","0.258522719","0.643902367","0.719729311","0.224049625","0.414656373","0.278820753","0.12487843","0.632140982","0.255349654","0.188736482","0.496708502","0.657822888","0.096","0.055821372","0.618552982","0.147784091","0.933547667","0.808954554","0.444364064","0.358659225","0.459473961","0.271732122","0.320403959","0.390463228","0.481064582","0.109343269","0.536339146","0.195296033","0.193439312","0.496571331","0.125558819","0.082399732","0.07648359","0.560934895","1","0.794190803","0.182133617","0.675585032","0.415185744","0.344135917","0.438842525","0.853902523","0.310403443","0.259275871","0.845363504","0.175079283","0.601061333","0.317175056","0.382479049","0.843525357","0.521242232","0.331704308","0.441582988","0.45884532","0.572148555","0.696996219","0.618798835","0.110387183","0.723676325","0.675006054","0.105050915","0.606444995","0.374229023","0.257260471","0.201657084","0.178469283","0.079173355","0.819694187","0.202941895"
0.280096,"0.037865788","0.079373539","0.248837144","0.019811153","0.013450597","0.022753213","0.032339336","0.0636171","0.140506815","0.00695836","0.441112901","0.322000851","0.307846118","0.474649705","0.160038614","0.608125897","0.46592371","0.563463964","0.581517369","0.084859034","0.314271626","0.621485587","0.212860304","0.624420544","0.252494475","0.191666063","0.789176876","0.691901225","0.465693984","0.390366865","0.45487941","0.390190925","0.151330361","0.383319407","0.645801164","0.232271992","0.312243021","0.180530195","0.351092881","0.4137495","0.685981597","0.573721289","0.48874258","0.650045771","0.368","0.30474334","0.370994232","0.2390625","0.225202237","0.380131086","0.340167042","0.5035071","0.505692233","0.527401539","0.166325224","0.196489246","0.477566236","0.265098116","0.255686169","0.417968351","0.254482458","0.273233791","0.441748791","0.27598075","0.188710823","0.511191611","0.208073943","0.437317217","0.24525462","0.659837436","0.2166397","0.270329087","0.665325687","0.357695103","0.428731922","0.686408184","0.635148988","0.464511047","0.853623382","0.340007058","0.398697684","0.553164123","0.338845151","0.156125113","0.249912824","0.330690334","0.196092863","0.800428224","0.308686188","0.558319038","0.197987378","0.484580318","0.321138644","0.392675914","0.577892064","0.270781245","0.157706886","0.276394271","0.136856445","0.781401706","0.372118379"
0.191797,"0.052323817","0.1485647","0.163189636","0.039863917","0.014665559","0.029444795","0.079661167","0.105914882","0.161660508","0.011444506","0.447280636","0.271294111","0.29985568","0.486391678","0.22355838","0.82074556","0.522375795","0.69512905","0.719243731","0.197566376","0.325518562","0.609440331","0.353982304","0.557497094","0.314919783","0.143387513","0.759450283","0.830232448","0.290433672","0.375404531","0.566769072","0.555201817","0.905973431","0.378705125","0.664433967","0.319413519","0.53174677","0.237814437","0.603049148","0.278663786","0.632537112","0.578149037","0.437283317","0.470929094","0.651428571","0.450292398","0.491057223","0.557372237","0.565870436","0.504533906","0.398570045","0.672758282","0.727768541","0.500647596","0.263524031","0.331944043","0.520418307","0.247229491","0.192465913","0.389995902","0.385196094","0.181107809","0.316792708","0.666283795","0.264049466","0.44203808","0.397424546","0.448408346","0.299738847","0.742789375","0.243367474","0.450546317","0.664501215","0.386113964","0.341886351","0.577349117","0.58200391","0.555598176","0.752507571","0.521699177","0.286547353","0.519712892","0.321983429","0.287947348","0.294306149","0.351798723","0.380434716","0.938122981","0.26503248","0.564228536","0.103374502","0.496448653","0.300241095","0.316707266","0.640997442","0.161126283","0.257469953","0.107900785","0.172058533","0.826460072","0.42075032"
0.130108,"0.035678219","0.087072753","0.187422177","0.019619693","0.013373802","0.023118156","0.033180165","0.049803035","0.151712327","0.007441831","0.468615915","0.267314435","0.198130444","0.422093424","0.483330914","0.811605428","0.722051866","0.675108884","0.617047393","0.085427289","0.723921906","0.360095885","0.285714288","0.422574959","0.127092645","0.040495251","0.533018334","0.571375687","0.216655398","0.314078527","0.914696247","0.259209488","0.304687519","0.582032625","0.832214559","0.476576013","0.439020767","0.375533431","0.62033019","0.408969498","0.391351135","0.344678839","0.652246645","0.504962473","0.2112","0.221052632","0.719475294","0.88244547","0.379075474","0.595686108","0.409068856","0.401438217","0.461312347","0.339431417","0.23645971","0.397220109","0.368654519","0.29696649","0.320376699","0.358199494","0.30549966","0.347893998","0.335409497","0.180333453","0.163875541","0.45747358","0.344115457","0.555653797","0.173867026","0.868268351","0.366204793","0.648665588","0.461104369","0.546100606","0.424355199","0.46571034","0.723481172","0.335162522","0.693068994","0.267295947","0.373407976","0.679006024","0.395211967","0.246645492","0.305883594","0.495974622","0.452782323","0.711213995","0.412260531","0.326895606","0.416512953","0.535173261","0.34401336","0.522114424","0.212857503","0.189108704","0.216022184","0.23477276","0.09197384","0.814974773","0.197610119"
0.192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.202883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.056916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.203050,"0.06138927","0.177661945","0.124447154","0.025393726","0.013361217","0.04274325","0.120611845","0.164575693","0.241437489","0.007413882","0.452184246","0.353721431","0.264262158","0.627373552","0.635924399","0.385765475","0.338847312","0.332563737","0.339869211","0.14049717","0.287887279","0.560388341","0.193832592","0.359686761","0.188119512","0.317052217","0.72494657","0.678429143","0.293023769","0.354906017","0.75154915","0.436804624","0.35077092","0.652849655","0.563600151","0.25877017","0.489666882","0.152132209","0.435768386","0.638260242","0.348579273","0.496859434","0.342405696","0.499611256","0.466285714","0.461988304","0.406183916","0.896484375","0.582398888","0.468627829","0.604048076","0.413073873","0.360225247","0.543639707","0.33144883","0.324720629","0.563331032","0.357833518","0.154067786","0.623032558","0.306658534","0.307220565","0.589676246","0.504689002","0.3389185","0.400235813","0.559791035","0.765204323","0.259300249","0.562985721","0.552201496","0.399460284","0.512539914","0.390067078","0.305504695","0.555544615","0.787680457","0.234714285","0.530535637","0.316025789","0.287706646","0.682442673","0.720691604","0.445555077","0.615302467","0.636035937","0.71830972","0.638558911","0.685518272","0.326233639","0.241225733","0.74469286","0.298566234","0.403791771","0.229723661","0.28938319","0.20619317","0.145006272","0.216642656","0.777240252","0.225820468"
0.243140,"0.038876435","0.095809032","0.167414845","0.02183985","0.01336496","0.026801236","0.043034963","0.08685648","0.171548099","0.00710426","0.432402817","0.223913548","0.197321927","0.332315711","0.126211888","0.774857336","0.527690868","0.863084636","0.821499721","0.223075712","0.118668289","0.738574854","0.36721312","0.640160003","0.43558743","0.19635911","0.822026296","0.609405018","0.579555602","0.548410227","0.447366671","0.408410112","0.348087421","0.193556899","0.54886066","0.234276843","0.315227746","0.255849527","0.355694168","0.490752964","0.856724871","0.831814497","0.236195747","0.705835841","0.432","0.255060729","0.111244986","0.137920673","0.370478217","0.217746792","0.299990607","0.726284684","0.587874826","0.526907488","0.28411428","0.371384779","0.498631848","0.22257144","0.160064483","0.459969766","0.239019021","0.147696265","0.585347201","0.425478088","0.19155972","0.454815558","0.454403289","0.138223659","0.237718641","0.749646961","0.367889008","0.211503309","0.95169812","0.265144776","0.864996231","0.958389661","0.398698726","0.710164514","0.918211237","0.227932877","0.077739923","0.320283924","0.128784794","0.033068024","0.082157731","0.337005812","0.387432038","0.864556776","0.113635762","0.860874078","0.070968593","0.507290128","0.335209708","0.104107192","0.546458924","0.666208515","0.550795269","0.555451497","0.385564043","0.414890542","0.533968119"
0.198966,"0.038864888","0.104708682","0.154597604","0.016815427","0.01351734","0.027866857","0.060727948","0.080278412","0.16117841","0.006280549","0.422106205","0.219906162","0.20741657","0.436615842","0.096882449","0.684694026","0.22257368","0.484380502","0.386213192","0.057078927","0.652549867","0.233915214","0.161073824","0.274472776","0","0.016497727","0.440065935","0.588118757","0.103566749","0.25171088","0.421503187","0.570465335","0.610738264","1","0.907131664","0.343235563","0.375933038","0.331552522","0.544078516","0.705009738","0.249730435","0.197710536","0.624144717","0.679187865","0.264","0.194444445","0.718723566","0.093653351","0.860169853","0.917526153","0.499686124","0.223533097","0.262522125","0.209126445","0.2859069","0.244581093","0.45132882","0.276416913","0.426929533","0.179879439","0.369097027","0.499503001","0.121220866","0.75259153","0.59861647","0.095416492","0.717831895","0.904210696","0.313892224","0.679589309","0.833011909","1","0.160495699","0.68463619","0.242903549","0.328094884","0.793571399","0.159159491","0.519962858","0.484265583","0.49142175","0.948630794","0.797006902","0.765843725","0.683831408","0.710839781","0.838485396","0.604265274","0.923139582","0.035049806","0.44920717","0.495903438","0.527067875","0.740240407","0.082823071","0.168636682","0.172286722","0.098527588","0.056277585","0.882528203","0.142616044"
